ma_window,entry_zscore,exit_zscore,stop_loss_pct,timeout_minutes,position_size_pusd,total_trades,winners,losers,total_pnl,win_rate,profit_factor,sharpe_ratio,max_drawdown,avg_trade_pnl,best_trade,worst_trade
20,-2.5,0.5,0.1,45,5,84,0,84,-44.8304404535038,0.0,0.0,-3.415371795869249,0.04950880302660403,-0.533695719684569,-0.06666666666666674,-0.9202453987730054
20,-2.5,0.5,0.1,45,10,84,0,84,-89.6608809070076,0.0,0.0,-3.415371795869249,0.09901760605320624,-1.067391439369138,-0.13333333333333347,-1.8404907975460107
20,-2.5,0.5,0.1,60,5,84,0,84,-44.8304404535038,0.0,0.0,-3.415371795869249,0.04950880302660403,-0.533695719684569,-0.06666666666666674,-0.9202453987730054
20,-2.5,0.5,0.1,60,10,84,0,84,-89.6608809070076,0.0,0.0,-3.415371795869249,0.09901760605320624,-1.067391439369138,-0.13333333333333347,-1.8404907975460107
20,-2.5,0.5,0.15,45,5,84,0,84,-44.8304404535038,0.0,0.0,-3.415371795869249,0.04950880302660403,-0.533695719684569,-0.06666666666666674,-0.9202453987730054
20,-2.5,0.5,0.15,45,10,84,0,84,-89.6608809070076,0.0,0.0,-3.415371795869249,0.09901760605320624,-1.067391439369138,-0.13333333333333347,-1.8404907975460107
20,-2.5,0.5,0.15,60,5,84,0,84,-44.8304404535038,0.0,0.0,-3.415371795869249,0.04950880302660403,-0.533695719684569,-0.06666666666666674,-0.9202453987730054
20,-2.5,0.5,0.15,60,10,84,0,84,-89.6608809070076,0.0,0.0,-3.415371795869249,0.09901760605320624,-1.067391439369138,-0.13333333333333347,-1.8404907975460107
20,-2.5,-0.5,0.1,45,5,103,0,103,-56.51448708523114,0.0,0.0,-3.427549915620835,0.0611928496583314,-0.5486843406333121,-0.1000000000000001,-0.9202453987730054
20,-2.5,-0.5,0.1,45,10,103,0,103,-113.02897417046228,0.0,0.0,-3.427549915620835,0.12238569931666098,-1.0973686812666241,-0.2000000000000002,-1.8404907975460107
